
United Kingdom;;Texas;EB2;01/29/2007;;03/21/2007;03/27/2007;premium;no;;;;approved;03/27/2007
China;;Nebraska;EB2;03/16/2004;;02/23/2007;02/26/2007;premium;no;;;;approved;03/02/2007
India;;Texas;EB2;03/07/2005;;05/23/2007;05/23/2007;premium;no;;;;approved;05/31/2007
India;;Texas;EB3;11/20/2003;;04/30/2007;04/23/2007;premium;yes;;;05/21/2007;approved;06/04/2007
India;;Texas;EB2;03/02/2002;;07/03/2006;07/08/2006;regular;no;;;;approved;08/30/2006
South Korea;;Nebraska;EB2;05/06/2006;;06/23/2006;06/26/2006;regular;no;;;;approved;10/12/2006
India;;Nebraska;EB3;04/04/2006;;06/01/2006;06/02/2006;regular;no;;;;approved;01/07/2007
India;;Nebraska;EB1C;;;07/14/2006;;regular;no;;;;approved;06/04/2007
Taiwan;;Nebraska;EB3;05/19/2006;;05/24/2006;09/04/2006;regular;no;;;;approved;09/04/2006
Nepal;;Nebraska;EB2;04/21/2007;;05/18/2007;;premium;no;;;;approved;05/21/2007
Trinidad & Tobago;;Nebraska;EB2;12/12/2006;;02/09/2007;02/15/2007;premium;no;;;;approved;03/16/2007
India;;Texas;EB3;08/16/2006;;10/24/2006;10/27/2007;regular;no;;;;approved;05/02/2007
China;;Texas;EB2;;;10/27/2006;10/31/2006;premium;no;;;;approved;11/04/2006
Turkey;;Texas;EB2;08/20/2006;;03/08/2007;03/09/2007;regular;yes;;;05/15/2007;approved;05/21/2007
Unknown;;Texas;EB2;09/17/2003;;11/09/2006;11/14/2006;regular;no;;;;approved;12/01/2006
Russia;;Nebraska;EB2;06/06/2006;;08/02/2006;08/18/2006;premium;no;;;;approved;10/25/2006
Ukraine;;Texas;EB2;;;10/30/2006;11/03/2006;regular;no;;;;approved;12/08/2006
India;;Nebraska;EB2;04/30/2004;;11/12/2006;;premium;no;;;;approved;05/31/2007
Russia;;Nebraska;EB2;05/01/2006;;09/11/2006;09/12/2006;regular;no;;;;approved;05/29/2007
France;;Vermont;EB1B;;;05/27/2005;;regular;no;;;;approved;01/26/2006
India;;Nebraska;EB2;07/02/2002;;05/26/2006;05/22/2006;regular;no;;;;approved;12/19/2006
India;;Nebraska;EB1C;;;07/31/2006;;regular;no;;;;approved;05/24/2007
India;;Vermont;EB3;08/15/2005;;12/05/2005;12/07/2005;regular;no;;;;approved;05/08/2006
Russia;;Nebraska;EB2;03/14/2006;;05/23/2006;;regular;yes;;;02/09/2007;approved;02/26/2007
India;;Texas;EB2;05/24/2004;;05/18/2007;05/24/2007;premium;no;;;;approved;05/24/2007
China;;Texas;EB2;03/25/2005;;04/10/2007;05/18/2007;premium;no;;;;approved;05/23/2007
South Korea;;Nebraska;EB3;09/13/2004;;02/21/2007;02/22/2007;regular;no;;;;approved;05/31/2007
Ukraine;;Texas;EB2;10/24/2006;;02/07/2007;02/09/2007;regular;no;;;;approved;03/30/2007
South Korea;;Nebraska;EB3;06/04/2004;;10/17/2006;04/24/2007;regular;no;;;;approved;04/26/2007
Unknown;;Nebraska;EB1B;;;07/19/2006;07/26/2006;regular;yes;;;11/19/2006;approved;11/23/2006
India;;Nebraska;EB2;10/25/2002;;08/08/2006;08/08/2006;regular;no;;;;approved;02/28/2007
India;;Nebraska;EB2;10/28/2003;;05/23/2007;05/24/2007;premium;no;;;;approved;05/30/2007
Nepal;;Nebraska;EB2;02/15/2007;;05/22/2007;;premium;no;;;;approved;05/30/2007
Turkey;;Nebraska;EB1B;;;01/31/2007;;premium;no;;;;approved;02/11/2007
Turkey;;Nebraska;EB2;12/22/2005;;12/29/2006;01/04/2007;premium;yes;;;05/11/2007;approved;01/04/2007
China;;Texas;EB2;11/07/2006;;05/18/2007;05/18/2007;premium;no;;;;approved;05/29/2007
Taiwan;;Texas;EB2;12/01/2006;;03/01/2007;03/01/2007;regular;no;;;;approved;05/30/2007
Philippines;;Nebraska;EB2;12/13/2006;;04/04/2007;04/10/2007;premium;yes;;;05/23/2007;approved;05/29/2007
India;;Texas;EB2;01/20/2004;;05/22/2007;05/22/2007;premium;no;;;;approved;05/29/2007
Pakistan;;Texas;EB2;11/13/2006;;01/30/2007;01/31/2007;regular;yes;;;05/03/2007;approved;04/03/2007
India;;Nebraska;EB2;08/15/2006;;11/11/2006;11/16/2006;premium;no;;;;approved;04/10/2007
China;;Nebraska;EB2;;;07/25/2006;;regular;yes;;;05/17/2007;approved;05/22/2007
Canada;;Texas;EB2;10/08/2002;;12/07/2006;12/09/2006;regular;no;;;;approved;01/19/2007
Canada;;Texas;EB2;06/18/2004;;02/07/2007;02/07/2007;premium;no;;;;approved;02/12/2007
China;;Texas;EB2;12/10/2001;;10/02/2006;10/05/2006;regular;no;;;;approved;11/03/2006
Canada;;Texas;EB2;06/05/2006;;12/22/2006;12/27/2006;regular;no;;;;approved;01/16/2007
Turkey;;Nebraska;EB2;03/03/2005;;04/23/2007;04/26/2007;premium;no;;;;approved;04/26/2007
India;;Nebraska;EB1B;;;11/24/2006;01/03/2007;regular;no;;;;approved;05/24/2007
South Korea;;Nebraska;EB3;03/20/2003;;09/27/2006;;regular;no;;;;approved;05/24/2007
Pakistan;;Nebraska;EB2;08/28/2001;;10/16/2006;10/17/2006;premium;no;;;;approved;10/18/2006
India;;Texas;EB2;04/20/2007;;05/17/2007;05/17/2007;premium;no;;;;approved;05/23/2007
India;;Texas;EB3;08/14/2003;;05/10/2007;05/11/2007;premium;no;;;;approved;05/17/2007
India;;Texas;EB3;06/08/2006;;11/27/2006;11/30/2006;regular;no;;;;approved;05/17/2007
Netherlands;;Nebraska;EB2;11/01/2006;;11/24/2006;11/29/2006;premium;no;;;;approved;11/29/2006
China;;Texas;EB1B;;;01/16/2007;01/17/2007;regular;yes;;;04/30/2007;approved;04/13/2007
India;;Texas;EB3;03/25/2005;;05/15/2007;05/15/2007;premium;no;;;;approved;05/23/2007
Bangladesh;;Nebraska;EB2;01/01/2007;;05/15/2007;05/17/2007;premium;no;;;;approved;05/24/2007
China;;Nebraska;EB1B;;;09/05/2006;10/02/2006;regular;no;;;;approved;04/18/2007
China;;Texas;EB1B;;;01/11/2007;;regular;yes;;;05/10/2007;approved;04/13/2007
Unknown;;Nebraska;EB3;10/31/2001;;04/29/2005;;regular;no;;;;approved;05/27/2005
Bangladesh;;Texas;EB2;08/24/2006;;10/23/2006;10/27/2006;regular;no;;;;approved;11/17/2006
India;;Texas;EB3;;;05/14/2007;;premium;no;;;;approved;05/22/2007
Russia;;Nebraska;EB1B;;;05/01/2006;05/18/2006;regular;yes;;;05/01/2007;approved;11/22/2006
India;;Nebraska;EB2;10/23/2006;;10/29/2006;10/29/2006;premium;no;;;;approved;03/14/2007
India;;Texas;EB2;10/13/2002;;07/16/2006;07/19/2006;regular;yes;;;05/14/2007;approved;08/02/2006
South Korea;;Texas;EB2-NIW;;;07/05/2006;07/06/2006;regular;no;;;;approved;08/28/2006
India;;Texas;EB1C;;;02/23/2007;;regular;no;;;;approved;05/22/2007
Pakistan;;Nebraska;EB2;06/05/2005;;06/20/2006;06/26/2006;regular;no;;;;approved;12/14/2006
Colombia;;Nebraska;EB2;06/30/2006;;01/03/2007;01/04/2007;premium;yes;;;02/20/2007;approved;02/22/2007
Uzbekistan;;Texas;EB2;;;11/06/2006;11/08/2006;regular;no;;;;approved;03/15/2007
India;;Texas;EB2;01/03/2007;;04/25/2007;;premium;no;;;;approved;05/18/2007
Unknown;;Texas;EB2;;;10/19/2006;10/24/2006;premium;yes;;;11/02/2006;approved;11/03/2006
India;;Texas;EB3;04/04/2003;;05/16/2007;05/17/2007;premium;no;;;;approved;05/18/2007
India;;Nebraska;EB3;03/25/2005;;05/11/2007;05/11/2007;premium;no;;;;approved;05/18/2007
South Korea;;Texas;EB2;09/16/2006;;11/16/2006;11/22/2006;regular;no;;;;approved;12/18/2006
India;;Nebraska;EB3;03/24/2005;;05/08/2007;05/11/2007;premium;no;;;;approved;05/11/2007
India;;Texas;EB3;11/20/2002;;07/27/2004;07/30/2004;regular;no;;;;approved;01/15/2005
China;;Texas;EB2;03/25/2005;;12/20/2006;12/20/2006;regular;no;;;;approved;01/11/2007
Turkey;;Texas;EB2;07/17/2004;;03/09/2007;03/18/2007;premium;no;;;;approved;05/10/2007
Unknown;;Texas;EB2;07/28/2004;;02/05/2007;02/06/2007;premium;yes;;;02/20/2007;approved;02/27/2007
India;;Nebraska;EB2;08/16/2004;;05/09/2007;05/14/2007;premium;no;;;;approved;05/14/2007
India;;Nebraska;EB2;05/16/2001;;01/07/2007;01/08/2007;premium;no;;;;approved;01/10/2007
India;;Nebraska;EB2;07/01/2004;;02/28/2007;03/01/2007;premium;no;;;;approved;03/06/2007
India;;Texas;EB2;03/26/2004;;05/07/2007;;premium;yes;;;05/14/2007;approved;05/16/2007
Jordan;;Texas;EB2-NIW;;;08/28/2006;08/29/2006;regular;yes;;;05/08/2007;approved;05/17/2007
South Korea;;Texas;EB2;01/19/2007;;02/23/2007;02/26/2007;premium;no;;;;approved;02/27/2007
Nigeria;;Nebraska;EB2;05/31/2006;;11/08/2006;11/15/2006;premium;yes;;;04/16/2007;approved;12/15/2006
India;;Nebraska;EB2;11/28/2001;;12/26/2006;12/28/2006;premium;no;;;;approved;05/11/2007
Hungary;;Texas;EB2;09/12/2003;;08/18/2006;08/22/2006;regular;yes;;;04/26/2007;approved;11/02/2006
India;;Texas;EB2;04/09/2007;;05/04/2007;05/07/2007;premium;no;;;;approved;05/16/2007
Venezuela;;Nebraska;EB2;08/14/2006;;11/15/2006;;premium;no;;;;approved;02/12/2007
Israel;;Texas;EB3;03/12/2004;;11/29/2006;;regular;no;;;;approved;05/16/2007
Japan;;Texas;EB2;;;02/23/2006;;regular;no;;;;approved;05/06/2006
China;;California;EB2;02/21/2002;;02/22/2002;09/24/2004;regular;yes;;;06/04/2005;approved;05/16/2005
India;;Vermont;EB3;06/04/2002;;10/03/2006;10/06/2006;regular;no;;;;approved;11/15/2006
India;;Texas;EB2;07/02/2001;;03/22/2007;;premium;no;;;;approved;04/17/2007
India;;Texas;EB3;04/01/2002;;05/08/2007;;premium;no;;;;approved;05/14/2007
Unknown;;Nebraska;EB3;04/25/2001;;05/29/2006;06/15/2006;regular;yes;;;07/20/2006;approved;01/12/2007
India;;Nebraska;EB3;04/15/2002;;11/04/2004;;premium;no;;;;approved;05/09/2005
India;;Texas;EB3;01/01/2000;;12/05/2006;12/06/2006;regular;no;;;;approved;02/22/2007
Unknown;;Nebraska;EB2;08/03/2006;;09/13/2006;10/04/2006;premium;yes;;;01/06/2007;approved;11/03/2006
China;;Texas;EB2;;;05/03/2007;05/03/2007;premium;no;;;;approved;05/14/2007
Unknown;;Nebraska;EB2;03/20/2001;;10/26/2006;;premium;no;;;;approved;10/31/2006
India;;Nebraska;EB3;09/14/2004;;05/11/2007;05/11/2007;premium;no;;;;approved;05/14/2007
Slovakia;;Nebraska;EB2;12/18/2006;;01/16/2007;01/19/2007;premium;no;;;;approved;01/19/2007
Malaysia;;Nebraska;EB3;02/08/2006;;07/11/2006;;regular;yes;;;05/07/2007;approved;05/10/2007
Israel;;Texas;EB2;;;12/14/2006;;regular;no;;;;approved;02/20/2007
China;;Texas;EB2;02/14/2004;;12/10/2006;05/08/2007;regular;no;;;;approved;05/08/2007
India;;Nebraska;EB2;09/19/2006;;11/20/2006;11/30/2006;regular;yes;;;05/09/2007;approved;05/11/2007
Russia;;Nebraska;EB2;03/15/2006;;05/19/2006;05/24/2006;regular;no;;;;approved;10/27/2006
India;;Vermont;EB2;04/15/2004;;04/03/2007;;premium;no;;;;approved;04/11/2007
India;;Texas;EB2;07/13/2001;;02/02/2007;02/06/2007;regular;no;;;;approved;05/11/2007
Unknown;;Texas;EB2;04/30/2003;;09/21/2006;09/22/2006;regular;no;;;;approved;11/14/2006
Unknown;;Texas;EB3;;;04/28/2006;05/02/2006;regular;no;;;;approved;06/06/2006
India;;Nebraska;EB3;;;05/07/2007;05/07/2007;premium;no;;;;approved;05/10/2007
South Korea;;Nebraska;EB2;01/31/2006;;05/01/2006;05/25/2006;regular;no;;;;approved;09/06/2006
Unknown;;Texas;EB2;07/26/2004;;10/19/2006;10/24/2006;regular;no;;;;approved;12/11/2006
Belgium;;Texas;EB2;04/10/2006;;08/08/2006;08/10/2006;regular;no;;;;approved;09/21/2006
China;;Nebraska;EB2;03/24/2005;;02/15/2007;02/16/2007;premium;no;;;;approved;02/22/2007
South Korea;;Texas;EB2;03/28/2002;;11/15/2006;;regular;no;;;;approved;12/14/2006
India;;Texas;EB1A;;;01/08/2007;01/10/2007;regular;no;;;;approved;05/10/2007
India;;Nebraska;EB3;10/01/2001;;12/20/2003;;regular;yes;;;06/06/2006;approved;06/09/2005
Unknown;;Nebraska;EB2;11/27/2002;;10/02/2006;;premium;no;;;;approved;10/03/2006
China;;Texas;EB2;12/17/2004;;11/16/2006;;regular;no;;;;approved;03/01/2007
South Korea;;Texas;EB2;08/19/2004;;03/20/2007;;premium;no;;;;approved;03/26/2007
India;;Nebraska;EB2;07/21/2001;;02/20/2007;02/22/2007;premium;no;;;;approved;03/02/2007
Unknown;;Nebraska;EB2;04/14/2006;;06/08/2006;06/15/2006;premium;yes;;;10/30/2006;approved;11/08/2006
Unknown;;Nebraska;EB2-NIW;;;05/25/2006;;regular;yes;;;;approved;02/20/2007
China;;Nebraska;EB2;01/21/2003;;03/05/2007;;premium;no;;;;approved;03/14/2007
Unknown;;Vermont;EB3;04/30/2001;;09/11/2005;11/18/2005;regular;no;;;;approved;08/22/2006
Unknown;;Nebraska;EB2;10/02/2006;;10/02/2006;;premium;no;;;;approved;10/05/2006
Taiwan;;Texas;EB2;08/17/2006;;11/17/2006;11/21/2006;premium;no;;;;approved;11/27/2006
Unknown;;Nebraska;EB2;06/19/2006;;08/02/2006;08/21/2006;regular;yes;;;;approved;03/09/2007
Unknown;;Nebraska;EB2;04/27/2006;;05/15/2006;09/22/2006;premium;no;;;;approved;10/16/2006
Belarus;;Nebraska;EB2;08/15/2006;;09/05/2006;10/05/2006;premium;no;;;;approved;10/17/2006
Bangladesh;;Nebraska;EB2;04/01/2003;;09/27/2006;10/19/2006;premium;yes;;;04/26/2007;approved;03/15/2007
New Zealand;;Texas;EB2;07/30/2004;;03/28/2007;04/02/2007;premium;no;;;;approved;04/07/2007
Thailand;;Texas;EB2;12/14/2006;;01/23/2007;01/26/2007;premium;no;;;;approved;02/13/2007
India;;Texas;EB2;01/17/2005;;09/21/2006;09/26/2006;regular;no;;;;approved;12/07/2006
South Korea;;Nebraska;EB2;06/26/2006;;09/05/2006;10/02/2006;premium;no;;;;approved;11/22/2006
Taiwan;;Nebraska;EB2;06/23/2006;;07/26/2006;07/31/2006;premium;no;;;;approved;11/03/2006
Ghana;;Texas;EB2;11/11/2006;;02/05/2007;02/08/2007;regular;no;;;;approved;04/30/2007
Unknown;;Nebraska;EB1B;;;07/24/2006;08/07/2006;regular;no;;;;approved;04/02/2007
Romania;;Texas;EB2;;;12/18/2006;12/21/2006;regular;yes;;;03/19/2007;approved;02/27/2007
Turkey;;Nebraska;EB2;;;10/06/2006;10/16/2006;regular;no;;;;approved;04/24/2007
India;;Texas;EB2;04/24/2007;;04/24/2007;;premium;no;;;;approved;05/02/2007
China;;Nebraska;EB2;11/10/2001;;02/20/2007;02/22/2007;premium;no;;;;approved;02/27/2007
India;;Texas;EB2;12/16/2003;;04/17/2007;04/19/2007;premium;no;;;;approved;04/19/2007
Canada;;Texas;EB1A;;;03/22/2006;03/22/2006;regular;no;;;;approved;03/31/2006
China;;Texas;EB2;07/03/2006;;01/22/2007;;regular;no;;;;approved;05/03/2007
Unknown;;Nebraska;EB2;;;08/18/2006;;regular;no;;;;approved;05/02/2007
Unknown;;Texas;EB2;;;12/26/2006;;regular;no;;;;approved;05/03/2007
Ireland;;Texas;EB2;06/10/2006;;09/19/2006;09/26/2006;regular;no;;;;approved;11/02/2006
India;;Nebraska;EB2;08/08/2002;;07/26/2006;07/28/2006;regular;yes;;;04/25/2007;approved;05/02/2007
India;;Texas;EB1A;;;03/02/2007;03/14/2007;premium;no;;;;approved;03/22/2007
Unknown;;Vermont;EB2;09/01/2001;;09/30/2005;10/26/2005;regular;yes;;;10/07/2006;approved;03/03/2006
Nigeria;;Nebraska;EB3;;;08/16/2006;;regular;no;;;;approved;04/27/2007
India;;Texas;EB2;;;02/07/2007;02/09/2007;regular;no;;;;approved;03/30/2007
Iran;;Texas;EB2-NIW;;;12/05/2005;;regular;yes;;;06/07/2006;approved;06/12/2006
India;;Nebraska;EB2;03/07/2002;;12/28/2006;01/09/2007;premium;no;;;;approved;01/05/2007
Bangladesh;;Texas;EB2;11/21/2006;;03/08/2007;03/09/2007;premium;no;;;;approved;03/12/2007
India;;Texas;EB2;11/20/2002;;07/31/2006;08/02/2006;regular;no;;;;approved;09/20/2006
China;;Texas;EB2;07/15/2004;;02/12/2007;02/15/2007;premium;no;;;;approved;02/15/2007
India;;Nebraska;EB2-NIW;;;04/11/2006;;regular;yes;;;04/19/2007;approved;04/25/2007
South Korea;;Nebraska;EB3;11/15/2002;;09/22/2006;09/25/2006;premium;no;;;;approved;09/27/2006
China;;Nebraska;EB2-NIW;;;06/23/2006;;regular;no;;;;approved;04/27/2007
India;;Texas;EB2;08/15/2005;;12/08/2005;;regular;yes;;;06/15/2006;approved;08/04/2006
France;;Nebraska;EB2;04/09/2004;;02/20/2007;02/22/2007;premium;no;;;;approved;04/20/2007
Portugal;;Nebraska;EB2;03/23/2005;;07/26/2006;08/15/2006;regular;no;;;;approved;04/30/2007
China;;Texas;EB2;09/02/2002;;07/26/2006;07/29/2006;regular;no;;;;approved;08/28/2006
Romania;;Texas;EB2;06/26/2006;;02/09/2007;02/14/2007;regular;no;;;;approved;04/19/2007
India;;Nebraska;EB1B;;;10/02/2006;10/19/2006;regular;no;;;;approved;04/27/2007
China;;Nebraska;EB1B;;;04/09/2007;04/09/2007;regular;no;;;;approved;04/24/2007
South Korea;;Nebraska;EB2-NIW;;;06/13/2006;06/13/2006;regular;no;;;;approved;03/08/2007
India;;Texas;EB3;04/04/2004;;12/01/2006;;regular;no;;;;approved;04/25/2007
India;;Nebraska;EB2;06/20/2002;;09/22/2005;09/27/2005;regular;no;;;;approved;03/09/2006
Israel;;Nebraska;EB2;;;08/23/2006;;regular;no;;;;approved;03/12/2007
China;;Texas;EB2;11/30/2003;;02/02/2007;02/08/2007;regular;no;;;;approved;04/26/2007
India;;Texas;EB2;12/13/2001;;04/20/2007;04/20/2007;premium;no;;;;approved;04/26/2007
China;;Nebraska;EB2;12/17/2004;;10/25/2006;12/05/2006;premium;no;;;;approved;10/31/2006
Bulgaria;;Texas;EB2;03/25/2006;;02/12/2007;;regular;no;;;;approved;04/24/2007
South Korea;;Texas;EB2;09/20/2006;;12/08/2006;12/11/2006;regular;no;;;;approved;02/16/2007
China;;Nebraska;EB1B;;;09/05/2006;10/02/2006;regular;no;;;;approved;04/18/2007
South Korea;;Texas;EB2;08/03/2006;;10/03/2006;10/03/2006;regular;no;;;;approved;11/09/2006
China;;Nebraska;EB2-NIW;;;07/08/2005;07/22/2005;regular;no;;;;approved;08/18/2005
Colombia;;Nebraska;EB2;;;09/28/2006;10/12/2006;premium;yes;;;04/18/2007;approved;12/21/2006
Pakistan;;Nebraska;EB2;12/20/2006;;02/15/2007;02/16/2007;premium;yes;;;03/14/2007;approved;03/23/2007
Venezuela;;Nebraska;EB2;11/14/2003;;12/18/2006;;premium;yes;;;03/14/2007;approved;12/21/2006
India;;Texas;EB3;04/14/2003;;04/16/2007;;premium;no;;;;approved;04/19/2007
India;;Texas;EB3;05/15/2006;;11/20/2006;;regular;no;;;;approved;04/12/2007
Unknown;;Nebraska;EB2;;;11/17/2006;11/20/2006;premium;no;;;;approved;02/01/2007
Russia;;Texas;EB2;04/12/2006;;10/02/2006;10/04/2006;regular;no;;;;approved;11/21/2006
India;;Texas;EB3;03/25/2005;;09/27/2006;03/15/2007;regular;yes;;;11/15/2006;approved;04/04/2007
India;;Nebraska;EB3;10/27/2003;;04/17/2007;;premium;no;;;;approved;04/18/2007
China;;Texas;EB2;;;01/23/2007;01/25/2007;regular;no;;;;approved;03/30/2007
Indonesia;;Nebraska;EB2;12/15/2006;;02/06/2007;02/12/2007;premium;no;;;;approved;02/13/2007
China;;Texas;EB2;01/03/2005;;09/11/2006;;regular;no;;;;approved;09/25/2006
China;;Texas;EB2;11/05/2002;;01/28/2007;01/30/2007;premium;no;;;;approved;02/02/2007
China;;Texas;EB3;05/03/2004;;04/18/2007;04/18/2007;premium;no;;;;approved;04/20/2007
Taiwan;;Texas;EB3;;;02/01/2007;02/06/2007;regular;no;;;;approved;04/17/2007
India;;Nebraska;EB2;;;06/27/2006;03/31/2007;regular;no;;;;approved;03/31/2007
Russia;;Texas;EB1A;;;03/09/2007;03/09/2007;premium;no;;;;approved;04/10/2007
China;;Nebraska;EB2;10/04/2005;;08/04/2006;08/04/2006;regular;no;;;;approved;04/17/2007
India;;Texas;EB1A;;;09/29/2006;;regular;no;;;;approved;11/17/2006
South Africa;;Nebraska;EB2;;;06/14/2006;06/16/2006;regular;yes;;;03/02/2007;approved;03/09/2007
India;;Texas;EB3;03/11/2005;;03/28/2007;04/04/2007;premium;no;;;;approved;04/04/2007
Malaysia;;Texas;EB1B;;;08/01/2006;08/02/2006;premium;yes;;;11/22/2006;approved;11/28/2006
Bolivia;;Texas;EB2;11/11/2006;;01/17/2007;01/22/2007;regular;yes;;;04/03/2007;approved;03/23/2007
India;;Nebraska;EB2;05/02/2002;;06/10/2006;06/12/2006;regular;no;;;;approved;12/10/2006
Unknown;;Texas;EB3;03/15/2005;;04/06/2007;04/06/2007;premium;no;;;;approved;04/12/2007
India;;Nebraska;EB2;07/10/2002;;11/28/2006;;premium;no;;;;approved;02/13/2007
China;;Texas;EB2;02/14/2004;;01/16/2007;;regular;no;;;;approved;03/23/2007
Pakistan;;Nebraska;EB2;11/18/2005;;05/16/2006;10/19/2006;premium;no;;;;approved;12/21/2006
Canada;;Nebraska;EB2;10/16/2006;;01/04/2007;01/06/2007;premium;no;;;;approved;02/23/2007
Bulgaria;;Texas;EB1A;;;04/09/2007;04/09/2007;premium;no;;;;approved;04/14/2007
India;;Texas;EB1A;;;03/23/2007;03/23/2007;premium;no;;;;approved;04/04/2007
India;;Nebraska;EB3;02/02/2005;;08/31/2006;;regular;no;;;;approved;04/09/2007
Canada;;Nebraska;EB1B;;;09/12/2006;09/20/2006;regular;no;;;;approved;04/13/2007
India;;Nebraska;EB2;10/01/2004;;08/02/2006;08/03/2006;regular;no;;;;approved;04/13/2007
India;;Texas;EB2;08/10/2003;;04/17/2006;01/12/2007;regular;yes;;;04/02/2007;approved;04/11/2007
China;;Texas;EB1B;;;01/11/2007;01/12/2007;regular;no;;;;approved;04/13/2007
Jordan;;Texas;EB2;02/07/2007;;02/08/2007;02/09/2007;premium;yes;;;04/05/2007;approved;04/12/2007
Nepal;;Texas;EB2;;;12/22/2006;12/27/2006;regular;no;;;;approved;02/22/2007
India;;Nebraska;EB2;;;03/19/2007;04/05/2007;premium;no;;;;approved;04/10/2007
South Korea;;Texas;EB2;10/27/2006;;01/18/2007;01/31/2007;regular;no;;;;approved;03/23/2007
Egypt;;Texas;EB2-NIW;;;08/24/2006;08/25/2006;regular;no;;;;approved;01/10/2007
Indonesia;;Nebraska;EB2;01/30/2006;;05/30/2006;;regular;yes;;;03/23/2007;approved;12/27/2006
China;;Nebraska;EB2-NIW;;;04/13/2006;04/13/2006;regular;yes;;;03/27/2007;approved;04/10/2007
Australia;;Texas;EB2;06/05/2005;;08/28/2006;08/31/2006;regular;no;;;;approved;11/01/2006
India;;Nebraska;EB3;06/12/2003;;06/01/2003;;regular;no;;;;approved;09/09/2004
South Korea;;Texas;EB2;11/08/2006;;01/08/2007;01/10/2007;regular;no;;;;approved;04/09/2007
China;;Nebraska;EB2;04/04/2006;;07/31/2006;;regular;no;;;;approved;04/06/2007
South Korea;;Texas;EB2;10/23/2006;;12/11/2006;;regular;no;;;;approved;02/13/2007
India;;Nebraska;EB2;10/23/2003;;02/14/2007;02/16/2007;premium;no;;;;approved;02/21/2007
China;;Nebraska;EB2;09/25/2003;;12/07/2006;12/11/2006;premium;no;;;;approved;12/12/2006
India;;Texas;EB2;02/05/2005;;12/08/2006;12/12/2006;regular;no;;;;approved;03/26/2007
China;;Texas;EB2;04/26/2004;;02/08/2007;;premium;no;;;;approved;02/20/2007
India;;Texas;EB2;10/07/2002;;01/31/2007;;premium;no;;;;approved;03/21/2007
Unknown;;Nebraska;EB2;03/05/2006;;12/04/2006;12/04/2006;premium;yes;;;12/04/2006;approved;12/26/2006
India;;Texas;EB1C;;;11/20/2006;11/24/2006;regular;no;;;;approved;12/20/2006
China;;Texas;EB2-NIW;;;06/26/2006;06/27/2006;regular;no;;;;approved;08/16/2006
United Kingdom;;Texas;EB1C;;;11/27/2006;;regular;no;;;;approved;01/17/2007
India;;Texas;EB2;08/28/2006;;03/01/2007;;premium;no;;;;approved;03/08/2007
Nigeria;;Nebraska;EB2;07/05/2006;;11/03/2006;11/06/2006;premium;yes;;;11/20/2006;approved;11/28/2006
India;;Nebraska;EB3;;;11/08/2006;;premium;no;;;;approved;11/15/2006
India;;Nebraska;EB3;08/06/2001;;03/26/2007;;premium;no;;;;approved;04/03/2007
India;;Texas;EB1B;;;11/24/2006;;premium;no;;;;approved;01/09/2007
Russia;;Nebraska;EB2;01/13/2003;;09/08/2006;10/03/2006;regular;no;;;;approved;04/02/2007
Unknown;;Nebraska;EB3;05/04/2002;;07/06/2006;07/06/2006;regular;yes;;;03/15/2007;approved;04/03/2007
India;;Texas;EB2;12/28/2004;;06/15/2006;;regular;no;;;;approved;03/01/2007
India;;Texas;EB2;05/29/2001;;02/13/2007;02/13/2007;premium;no;;;;approved;02/23/2007
India;;Texas;EB2;08/08/2001;;01/26/2007;01/26/2007;regular;no;;;;approved;03/22/2007
Malaysia;;Texas;EB2;01/27/2004;;11/13/2006;11/17/2006;regular;no;;;;approved;12/19/2006
Pakistan;;Texas;EB2;01/07/2007;;03/22/2007;;premium;no;;;;approved;03/30/2007
India;;Nebraska;EB1A;;;05/30/2006;05/31/2006;regular;yes;;;03/22/2007;withdrawn;03/25/2007
India;;Texas;EB2;04/13/2006;;01/03/2007;01/08/2007;regular;no;;;;approved;03/30/2007
India;;Nebraska;EB2;09/28/2004;;03/15/2007;03/21/2007;premium;no;;;;approved;03/21/2007
Egypt;;Texas;EB3;11/09/2002;;11/07/2006;11/21/2006;regular;no;;;;approved;03/27/2007
Canada;;Nebraska;EB2;07/31/2005;;06/13/2006;06/19/2006;regular;yes;;;;approved;02/23/2007
Philippines;;Nebraska;EB2;04/26/2001;;12/30/2005;;regular;yes;;;05/30/2006;approved;01/25/2007
India;;Texas;EB3;12/01/2001;;03/21/2007;;premium;no;;;;approved;03/29/2007
